hs_code,hs_desc,CTY_CODE,country,import_value,import_qty,qty_unit,COMM_LVL,time,COMM_LVL.1,I_COMMODITY.1,month,total_import_value,country_share,unit_value_proxy
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2022-06-01,HS6,854231,2022-06-01,2763065137,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,13416,0,-,HS6,2022-07-01,HS6,854231,2022-07-01,1641318109,8.173918222454707e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2022-08-01,HS6,854231,2022-08-01,1667208662,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2022-09-01,HS6,854231,2022-09-01,2286645890,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,6628,0,-,HS6,2022-10-01,HS6,854231,2022-10-01,2184144575,3.034597652492853e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,47630,0,-,HS6,2022-11-01,HS6,854231,2022-11-01,1773208496,2.686091348391554e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2022-12-01,HS6,854231,2022-12-01,1736382668,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,9912,0,-,HS6,2023-09-01,HS6,854231,2023-09-01,1816405514,5.4569312433831335e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,54740,0,-,HS6,2023-10-01,HS6,854231,2023-10-01,1764063506,3.103062889392373e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2023-11-01,HS6,854231,2023-11-01,1758321877,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,15841,0,-,HS6,2023-12-01,HS6,854231,2023-12-01,2053713148,7.713345953609292e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,29616,0,-,HS6,2024-01-01,HS6,854231,2024-01-01,1703290113,1.7387525339319573e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,32200,0,-,HS6,2024-02-01,HS6,854231,2024-02-01,1453756162,2.2149519184634762e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,2957,0,-,HS6,2024-03-01,HS6,854231,2024-03-01,2270028636,1.3026267391985447e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,103040,0,-,HS6,2024-04-01,HS6,854231,2024-04-01,2002192150,5.146359204335108e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,3078,0,-,HS6,2024-05-01,HS6,854231,2024-05-01,2175219889,1.4150293566022097e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,8870,0,-,HS6,2024-06-01,HS6,854231,2024-06-01,2560068189,3.4647514617431933e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,36590,0,-,HS6,2024-07-01,HS6,854231,2024-07-01,2535683090,1.4430036680963945e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,31180,0,-,HS6,2024-08-01,HS6,854231,2024-08-01,2432430115,1.2818456656872957e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,17650,0,-,HS6,2024-09-01,HS6,854231,2024-09-01,3212467524,5.494218966616392e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,17307,0,-,HS6,2024-10-01,HS6,854231,2024-10-01,2558468735,6.764593119016559e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2024-11-01,HS6,854231,2024-11-01,2420154136,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2024-12-01,HS6,854231,2024-12-01,2933332026,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,14357,0,-,HS6,2025-01-01,HS6,854231,2025-01-01,2617600674,5.484793820006481e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,5873,0,-,HS6,2025-02-01,HS6,854231,2025-02-01,2158348067,2.7210625059947757e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,16580,0,-,HS6,2025-03-01,HS6,854231,2025-03-01,3025983653,5.479210035904315e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,2199,0,-,HS6,2025-04-01,HS6,854231,2025-04-01,2435360298,9.029464764642394e-07,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,92918,0,-,HS6,2025-05-01,HS6,854231,2025-05-01,2364749994,3.92929486143388e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,5221,0,-,HS6,2025-06-01,HS6,854231,2025-06-01,2798430718,1.865688496919937e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2025-07-01,HS6,854231,2025-07-01,2344004763,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,0,0,-,HS6,2025-08-01,HS6,854231,2025-08-01,2287225181,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,2780,0,-,HS6,2025-09-01,HS6,854231,2025-09-01,2730700328,1.018053856548993e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,3916,0,-,HS6,2025-10-01,HS6,854231,2025-10-01,2560404189,1.5294460213836184e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,17549,0,-,HS6,2025-11-01,HS6,854231,2025-11-01,3334837978,5.262324621397244e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5420,SRI LANKA,9576,0,-,HS6,2025-12-01,HS6,854231,2025-12-01,3839762122,2.4939044908886675e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,4973,0,-,HS6,2021-10-01,HS6,854231,2021-10-01,1792343744,2.774579383361856e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2021-11-01,HS6,854231,2021-11-01,1962930856,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2021-12-01,HS6,854231,2021-12-01,2566550641,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,49024,0,-,HS6,2022-05-01,HS6,854231,2022-05-01,2174862529,2.2541194832457384e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2022-06-01,HS6,854231,2022-06-01,2763065137,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2022-07-01,HS6,854231,2022-07-01,1641318109,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2022-08-01,HS6,854231,2022-08-01,1667208662,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2022-09-01,HS6,854231,2022-09-01,2286645890,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2022-10-01,HS6,854231,2022-10-01,2184144575,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2022-11-01,HS6,854231,2022-11-01,1773208496,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2022-12-01,HS6,854231,2022-12-01,1736382668,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,4950,0,-,HS6,2023-04-01,HS6,854231,2023-04-01,1361544667,3.635576650530849e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2023-05-01,HS6,854231,2023-05-01,1588330202,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2023-06-01,HS6,854231,2023-06-01,1753632265,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,54520,0,-,HS6,2023-07-01,HS6,854231,2023-07-01,1753401530,3.109384762542097e-05,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2023-08-01,HS6,854231,2023-08-01,1599449931,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2023-09-01,HS6,854231,2023-09-01,1816405514,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2023-10-01,HS6,854231,2023-10-01,1764063506,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2023-11-01,HS6,854231,2023-11-01,1758321877,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,19248,0,-,HS6,2023-12-01,HS6,854231,2023-12-01,2053713148,9.372292337293835e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,2969,0,-,HS6,2024-03-01,HS6,854231,2024-03-01,2270028636,1.3079130161246125e-06,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-04-01,HS6,854231,2024-04-01,2002192150,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-05-01,HS6,854231,2024-05-01,2175219889,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-06-01,HS6,854231,2024-06-01,2560068189,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-07-01,HS6,854231,2024-07-01,2535683090,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-08-01,HS6,854231,2024-08-01,2432430115,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-09-01,HS6,854231,2024-09-01,3212467524,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-10-01,HS6,854231,2024-10-01,2558468735,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-11-01,HS6,854231,2024-11-01,2420154136,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5460,BURMA,0,0,-,HS6,2024-12-01,HS6,854231,2024-12-01,2933332026,0.0,
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,23250036,0,-,HS6,2021-01-01,HS6,854231,2021-01-01,1688276929,0.013771458698882688,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,23596084,0,-,HS6,2021-02-01,HS6,854231,2021-02-01,1694558066,0.013924624050032405,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,31265839,0,-,HS6,2021-03-01,HS6,854231,2021-03-01,3057776821,0.010225023221209118,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,26574187,0,-,HS6,2021-04-01,HS6,854231,2021-04-01,2177628920,0.012203266936774516,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,28359764,0,-,HS6,2021-05-01,HS6,854231,2021-05-01,2540123861,0.011164716979130018,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,33700021,0,-,HS6,2021-06-01,HS6,854231,2021-06-01,2675161092,0.012597380060878965,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,31528486,0,-,HS6,2021-07-01,HS6,854231,2021-07-01,2168023727,0.014542500438234364,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,38063452,0,-,HS6,2021-08-01,HS6,854231,2021-08-01,2650960968,0.014358360028483074,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,39846158,0,-,HS6,2021-09-01,HS6,854231,2021-09-01,2369967244,0.016812957268028807,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,38240770,0,-,HS6,2021-10-01,HS6,854231,2021-10-01,1792343744,0.0213356227721461,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,33057220,0,-,HS6,2021-11-01,HS6,854231,2021-11-01,1962930856,0.01684074601963463,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,32846041,0,-,HS6,2021-12-01,HS6,854231,2021-12-01,2566550641,0.01279773735039269,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,29069042,0,-,HS6,2022-01-01,HS6,854231,2022-01-01,1660187978,0.017509488314099816,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,36445094,0,-,HS6,2022-02-01,HS6,854231,2022-02-01,1787405097,0.020389946331231704,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,38224085,0,-,HS6,2022-03-01,HS6,854231,2022-03-01,2738071281,0.013960222754332305,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,35335672,0,-,HS6,2022-04-01,HS6,854231,2022-04-01,1914385924,0.018457966890065788,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,39222707,0,-,HS6,2022-05-01,HS6,854231,2022-05-01,2174862529,0.01803456838167816,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,42289992,0,-,HS6,2022-06-01,HS6,854231,2022-06-01,2763065137,0.015305463281953747,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,42254668,0,-,HS6,2022-07-01,HS6,854231,2022-07-01,1641318109,0.02574435008564205,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,41814211,0,-,HS6,2022-08-01,HS6,854231,2022-08-01,1667208662,0.02508037053372747,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,45408442,0,-,HS6,2022-09-01,HS6,854231,2022-09-01,2286645890,0.019858099672791923,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,47346583,0,-,HS6,2022-10-01,HS6,854231,2022-10-01,2184144575,0.021677403383427583,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,42577731,0,-,HS6,2022-11-01,HS6,854231,2022-11-01,1773208496,0.02401168903490298,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,43265621,0,-,HS6,2022-12-01,HS6,854231,2022-12-01,1736382668,0.024917100243711948,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,41712730,0,-,HS6,2023-01-01,HS6,854231,2023-01-01,1346412645,0.03098064338217798,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,37227882,0,-,HS6,2023-02-01,HS6,854231,2023-02-01,1513840559,0.024591679605011824,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,49107339,0,-,HS6,2023-03-01,HS6,854231,2023-03-01,1831897120,0.026806821444208612,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,37594557,0,-,HS6,2023-04-01,HS6,854231,2023-04-01,1361544667,0.027611695680050723,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,39891228,0,-,HS6,2023-05-01,HS6,854231,2023-05-01,1588330202,0.02511519830685685,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,53447686,0,-,HS6,2023-06-01,HS6,854231,2023-06-01,1753632265,0.030478274759617292,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,33243027,0,-,HS6,2023-07-01,HS6,854231,2023-07-01,1753401530,0.018959163905828233,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,38997002,0,-,HS6,2023-08-01,HS6,854231,2023-08-01,1599449931,0.024381508444980514,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,50719215,0,-,HS6,2023-09-01,HS6,854231,2023-09-01,1816405514,0.027922847959379184,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,34856746,0,-,HS6,2023-10-01,HS6,854231,2023-10-01,1764063506,0.019759348731745716,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,34308428,0,-,HS6,2023-11-01,HS6,854231,2023-11-01,1758321877,0.019512029309750777,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,29240216,0,-,HS6,2023-12-01,HS6,854231,2023-12-01,2053713148,0.01423773131533752,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,23765440,0,-,HS6,2024-01-01,HS6,854231,2024-01-01,1703290113,0.01395266714613989,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,21347075,0,-,HS6,2024-02-01,HS6,854231,2024-02-01,1453756162,0.014684082212681276,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,25061541,0,-,HS6,2024-03-01,HS6,854231,2024-03-01,2270028636,0.011040187160000214,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,19508492,0,-,HS6,2024-04-01,HS6,854231,2024-04-01,2002192150,0.009743566320545209,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,17558962,0,-,HS6,2024-05-01,HS6,854231,2024-05-01,2175219889,0.00807226988351613,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,24817338,0,-,HS6,2024-06-01,HS6,854231,2024-06-01,2560068189,0.00969401444330044,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,18452820,0,-,HS6,2024-07-01,HS6,854231,2024-07-01,2535683090,0.007277257979426759,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,17151988,0,-,HS6,2024-08-01,HS6,854231,2024-08-01,2432430115,0.007051379562450451,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,19264530,0,-,HS6,2024-09-01,HS6,854231,2024-09-01,3212467524,0.005996801479260651,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,14646898,0,-,HS6,2024-10-01,HS6,854231,2024-10-01,2558468735,0.005724868863797157,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,16658773,0,-,HS6,2024-11-01,HS6,854231,2024-11-01,2420154136,0.006883352077538916,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,15482192,0,-,HS6,2024-12-01,HS6,854231,2024-12-01,2933332026,0.005278022352318598,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,16053597,0,-,HS6,2025-01-01,HS6,854231,2025-01-01,2617600674,0.006132943485022957,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,16414595,0,-,HS6,2025-02-01,HS6,854231,2025-02-01,2158348067,0.007605165844643166,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,17621640,0,-,HS6,2025-03-01,HS6,854231,2025-03-01,3025983653,0.005823441902116581,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,15187779,0,-,HS6,2025-04-01,HS6,854231,2025-04-01,2435360298,0.006236358132500032,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,15733494,0,-,HS6,2025-05-01,HS6,854231,2025-05-01,2364749994,0.006653343499279019,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,21600309,0,-,HS6,2025-06-01,HS6,854231,2025-06-01,2798430718,0.007718722089870941,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,22517106,0,-,HS6,2025-07-01,HS6,854231,2025-07-01,2344004763,0.009606254370908887,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,16370087,0,-,HS6,2025-08-01,HS6,854231,2025-08-01,2287225181,0.007157182045732295,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,20042948,0,-,HS6,2025-09-01,HS6,854231,2025-09-01,2730700328,0.007339856297845657,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,15106062,0,-,HS6,2025-10-01,HS6,854231,2025-10-01,2560404189,0.005899873959314164,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,16864226,0,-,HS6,2025-11-01,HS6,854231,2025-11-01,3334837978,0.005056985110297314,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5490,THAILAND,19395904,0,-,HS6,2025-12-01,HS6,854231,2025-12-01,3839762122,0.005051329583379853,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,182979090,0,-,HS6,2021-01-01,HS6,854231,2021-01-01,1688276929,0.10838215393275684,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,188603608,0,-,HS6,2021-02-01,HS6,854231,2021-02-01,1694558066,0.11129958411233339,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,262501464,0,-,HS6,2021-03-01,HS6,854231,2021-03-01,3057776821,0.08584716261736618,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,189203242,0,-,HS6,2021-04-01,HS6,854231,2021-04-01,2177628920,0.08688497854813575,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,184546969,0,-,HS6,2021-05-01,HS6,854231,2021-05-01,2540123861,0.07265274415687244,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,254292604,0,-,HS6,2021-06-01,HS6,854231,2021-06-01,2675161092,0.09505693124816127,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,159216328,0,-,HS6,2021-07-01,HS6,854231,2021-07-01,2168023727,0.07343846195830864,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,176801342,0,-,HS6,2021-08-01,HS6,854231,2021-08-01,2650960968,0.06669330259260159,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,270304805,0,-,HS6,2021-09-01,HS6,854231,2021-09-01,2369967244,0.11405423669222663,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,226102628,0,-,HS6,2021-10-01,HS6,854231,2021-10-01,1792343744,0.1261491434089554,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,298591719,0,-,HS6,2021-11-01,HS6,854231,2021-11-01,1962930856,0.15211525056387418,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,291266805,0,-,HS6,2021-12-01,HS6,854231,2021-12-01,2566550641,0.1134857034757414,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,139288837,0,-,HS6,2022-01-01,HS6,854231,2022-01-01,1660187978,0.08389943719975546,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,146480149,0,-,HS6,2022-02-01,HS6,854231,2022-02-01,1787405097,0.08195128750939216,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,166300891,0,-,HS6,2022-03-01,HS6,854231,2022-03-01,2738071281,0.060736508999598975,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,197780520,0,-,HS6,2022-04-01,HS6,854231,2022-04-01,1914385924,0.10331277383545993,inf
854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5520,VIETNAM,259523423,0,-,HS6,2022-05-01,HS6,854231,2022-05-01,2174862529,0.11932865619756144,inf
