NAICS,CTY_CODE,CTY_NAME,GEN_VAL_MO,time,COMM_LVL,NAICS
3344,5460,BURMA,0,2021-06-01,NA4,3344
3344,5460,BURMA,0,2021-07-01,NA4,3344
3344,5460,BURMA,0,2021-08-01,NA4,3344
3344,5460,BURMA,37117,2021-09-01,NA4,3344
3344,5460,BURMA,329124,2021-10-01,NA4,3344
3344,5460,BURMA,29544,2021-11-01,NA4,3344
3344,5460,BURMA,25200,2021-12-01,NA4,3344
3344,5460,BURMA,200511,2022-01-01,NA4,3344
3344,5460,BURMA,110931,2022-02-01,NA4,3344
3344,5460,BURMA,41234,2022-03-01,NA4,3344
3344,5460,BURMA,2067,2022-04-01,NA4,3344
3344,5460,BURMA,73140,2022-05-01,NA4,3344
3344,5460,BURMA,15525,2022-06-01,NA4,3344
3344,5460,BURMA,75088,2022-07-01,NA4,3344
3344,5460,BURMA,68588,2022-08-01,NA4,3344
3344,5460,BURMA,0,2022-09-01,NA4,3344
3344,5460,BURMA,0,2022-10-01,NA4,3344
3344,5460,BURMA,10184,2022-11-01,NA4,3344
3344,5460,BURMA,9548,2022-12-01,NA4,3344
3344,5460,BURMA,4367,2023-01-01,NA4,3344
3344,5460,BURMA,42467,2023-02-01,NA4,3344
3344,5460,BURMA,2299,2023-03-01,NA4,3344
3344,5460,BURMA,28314,2023-04-01,NA4,3344
3344,5460,BURMA,13935,2023-05-01,NA4,3344
3344,5460,BURMA,0,2023-06-01,NA4,3344
3344,5460,BURMA,129270,2023-07-01,NA4,3344
3344,5460,BURMA,9212,2023-08-01,NA4,3344
3344,5460,BURMA,16358,2023-09-01,NA4,3344
3344,5460,BURMA,15278,2023-10-01,NA4,3344
3344,5460,BURMA,11524,2023-11-01,NA4,3344
3344,5460,BURMA,22894,2023-12-01,NA4,3344
3344,5460,BURMA,25440,2024-01-01,NA4,3344
3344,5460,BURMA,81627,2024-02-01,NA4,3344
3344,5460,BURMA,19469,2024-03-01,NA4,3344
3344,5460,BURMA,0,2024-04-01,NA4,3344
3344,5460,BURMA,67919,2024-05-01,NA4,3344
3344,5460,BURMA,2208,2024-06-01,NA4,3344
3344,5460,BURMA,30115,2024-07-01,NA4,3344
3344,5460,BURMA,4830,2024-08-01,NA4,3344
3344,5460,BURMA,56212,2024-09-01,NA4,3344
3344,5460,BURMA,10380,2024-10-01,NA4,3344
3344,5460,BURMA,102879,2024-11-01,NA4,3344
3344,5460,BURMA,90172,2024-12-01,NA4,3344
3344,5460,BURMA,103890,2025-01-01,NA4,3344
3344,5460,BURMA,164679,2025-02-01,NA4,3344
3344,5460,BURMA,166496,2025-03-01,NA4,3344
3344,5460,BURMA,300135,2025-04-01,NA4,3344
3344,5460,BURMA,101314,2025-05-01,NA4,3344
3344,5460,BURMA,250405,2025-06-01,NA4,3344
3344,5460,BURMA,183122,2025-07-01,NA4,3344
3344,5460,BURMA,229701,2025-08-01,NA4,3344
3344,5460,BURMA,226566,2025-09-01,NA4,3344
3344,5460,BURMA,268958,2025-10-01,NA4,3344
3344,5460,BURMA,320960,2025-11-01,NA4,3344
3344,5460,BURMA,345749,2025-12-01,NA4,3344
3344,5490,THAILAND,181902907,2021-01-01,NA4,3344
3344,5490,THAILAND,180111556,2021-02-01,NA4,3344
3344,5490,THAILAND,213910250,2021-03-01,NA4,3344
3344,5490,THAILAND,197346198,2021-04-01,NA4,3344
3344,5490,THAILAND,215926688,2021-05-01,NA4,3344
3344,5490,THAILAND,228132733,2021-06-01,NA4,3344
3344,5490,THAILAND,220523727,2021-07-01,NA4,3344
3344,5490,THAILAND,247490181,2021-08-01,NA4,3344
3344,5490,THAILAND,265405860,2021-09-01,NA4,3344
3344,5490,THAILAND,236718395,2021-10-01,NA4,3344
3344,5490,THAILAND,237181841,2021-11-01,NA4,3344
3344,5490,THAILAND,261335744,2021-12-01,NA4,3344
3344,5490,THAILAND,307341313,2022-01-01,NA4,3344
3344,5490,THAILAND,358607852,2022-02-01,NA4,3344
3344,5490,THAILAND,457207573,2022-03-01,NA4,3344
3344,5490,THAILAND,400051022,2022-04-01,NA4,3344
3344,5490,THAILAND,452892192,2022-05-01,NA4,3344
3344,5490,THAILAND,455794581,2022-06-01,NA4,3344
3344,5490,THAILAND,439313479,2022-07-01,NA4,3344
3344,5490,THAILAND,466101710,2022-08-01,NA4,3344
3344,5490,THAILAND,496579126,2022-09-01,NA4,3344
3344,5490,THAILAND,571954192,2022-10-01,NA4,3344
3344,5490,THAILAND,538772236,2022-11-01,NA4,3344
3344,5490,THAILAND,567169915,2022-12-01,NA4,3344
3344,5490,THAILAND,717957120,2023-01-01,NA4,3344
3344,5490,THAILAND,594177665,2023-02-01,NA4,3344
3344,5490,THAILAND,775992244,2023-03-01,NA4,3344
3344,5490,THAILAND,614152275,2023-04-01,NA4,3344
3344,5490,THAILAND,768423392,2023-05-01,NA4,3344
3344,5490,THAILAND,865425852,2023-06-01,NA4,3344
3344,5490,THAILAND,751128818,2023-07-01,NA4,3344
3344,5490,THAILAND,789143344,2023-08-01,NA4,3344
3344,5490,THAILAND,818472687,2023-09-01,NA4,3344
3344,5490,THAILAND,865638357,2023-10-01,NA4,3344
3344,5490,THAILAND,781334157,2023-11-01,NA4,3344
3344,5490,THAILAND,647034848,2023-12-01,NA4,3344
3344,5490,THAILAND,765613563,2024-01-01,NA4,3344
3344,5490,THAILAND,624306718,2024-02-01,NA4,3344
3344,5490,THAILAND,616480848,2024-03-01,NA4,3344
3344,5490,THAILAND,708846799,2024-04-01,NA4,3344
3344,5490,THAILAND,657179905,2024-05-01,NA4,3344
3344,5490,THAILAND,625167875,2024-06-01,NA4,3344
3344,5490,THAILAND,712496039,2024-07-01,NA4,3344
3344,5490,THAILAND,527750180,2024-08-01,NA4,3344
3344,5490,THAILAND,496013078,2024-09-01,NA4,3344
3344,5490,THAILAND,470053097,2024-10-01,NA4,3344
3344,5490,THAILAND,421451531,2024-11-01,NA4,3344
3344,5490,THAILAND,341858526,2024-12-01,NA4,3344
3344,5490,THAILAND,269531554,2025-01-01,NA4,3344
3344,5490,THAILAND,297232237,2025-02-01,NA4,3344
3344,5490,THAILAND,381973890,2025-03-01,NA4,3344
3344,5490,THAILAND,415902096,2025-04-01,NA4,3344
3344,5490,THAILAND,391048876,2025-05-01,NA4,3344
3344,5490,THAILAND,340500488,2025-06-01,NA4,3344
3344,5490,THAILAND,343442540,2025-07-01,NA4,3344
3344,5490,THAILAND,332523138,2025-08-01,NA4,3344
3344,5490,THAILAND,341318635,2025-09-01,NA4,3344
3344,5490,THAILAND,318502013,2025-10-01,NA4,3344
3344,5490,THAILAND,354136449,2025-11-01,NA4,3344
3344,5490,THAILAND,424622633,2025-12-01,NA4,3344
3344,5520,VIETNAM,489318789,2021-01-01,NA4,3344
3344,5520,VIETNAM,464681887,2021-02-01,NA4,3344
3344,5520,VIETNAM,709063957,2021-03-01,NA4,3344
3344,5520,VIETNAM,602521782,2021-04-01,NA4,3344
3344,5520,VIETNAM,641023363,2021-05-01,NA4,3344
3344,5520,VIETNAM,699342472,2021-06-01,NA4,3344
3344,5520,VIETNAM,511661788,2021-07-01,NA4,3344
3344,5520,VIETNAM,723440847,2021-08-01,NA4,3344
3344,5520,VIETNAM,730560978,2021-09-01,NA4,3344
3344,5520,VIETNAM,676958901,2021-10-01,NA4,3344
3344,5520,VIETNAM,794120493,2021-11-01,NA4,3344
3344,5520,VIETNAM,753648537,2021-12-01,NA4,3344
3344,5520,VIETNAM,755590359,2022-01-01,NA4,3344
3344,5520,VIETNAM,715117079,2022-02-01,NA4,3344
3344,5520,VIETNAM,965395278,2022-03-01,NA4,3344
3344,5520,VIETNAM,897932398,2022-04-01,NA4,3344
3344,5520,VIETNAM,920119828,2022-05-01,NA4,3344
3344,5520,VIETNAM,1237162291,2022-06-01,NA4,3344
3344,5520,VIETNAM,736656214,2022-07-01,NA4,3344
3344,5520,VIETNAM,903391983,2022-08-01,NA4,3344
3344,5520,VIETNAM,1093178947,2022-09-01,NA4,3344
3344,5520,VIETNAM,1122819652,2022-10-01,NA4,3344
3344,5520,VIETNAM,999604269,2022-11-01,NA4,3344
3344,5520,VIETNAM,1011996270,2022-12-01,NA4,3344
3344,5520,VIETNAM,811626240,2023-01-01,NA4,3344
3344,5520,VIETNAM,770781043,2023-02-01,NA4,3344
3344,5520,VIETNAM,956818942,2023-03-01,NA4,3344
3344,5520,VIETNAM,753785369,2023-04-01,NA4,3344
3344,5520,VIETNAM,828452581,2023-05-01,NA4,3344
3344,5520,VIETNAM,918523205,2023-06-01,NA4,3344
3344,5520,VIETNAM,1079834391,2023-07-01,NA4,3344
3344,5520,VIETNAM,926120556,2023-08-01,NA4,3344
3344,5520,VIETNAM,888228828,2023-09-01,NA4,3344
3344,5520,VIETNAM,942795449,2023-10-01,NA4,3344
3344,5520,VIETNAM,889069181,2023-11-01,NA4,3344
3344,5520,VIETNAM,1137448193,2023-12-01,NA4,3344
3344,5520,VIETNAM,898512265,2024-01-01,NA4,3344
3344,5520,VIETNAM,975166560,2024-02-01,NA4,3344
3344,5520,VIETNAM,1402831388,2024-03-01,NA4,3344
3344,5520,VIETNAM,1361464095,2024-04-01,NA4,3344
3344,5520,VIETNAM,1427685297,2024-05-01,NA4,3344
3344,5520,VIETNAM,1441208741,2024-06-01,NA4,3344
3344,5520,VIETNAM,1330569220,2024-07-01,NA4,3344
3344,5520,VIETNAM,1207635442,2024-08-01,NA4,3344
3344,5520,VIETNAM,1461036677,2024-09-01,NA4,3344
3344,5520,VIETNAM,1014418379,2024-10-01,NA4,3344
3344,5520,VIETNAM,1181673558,2024-11-01,NA4,3344
3344,5520,VIETNAM,1363568763,2024-12-01,NA4,3344
3344,5520,VIETNAM,1145169682,2025-01-01,NA4,3344
3344,5520,VIETNAM,1045449857,2025-02-01,NA4,3344
3344,5520,VIETNAM,1585467339,2025-03-01,NA4,3344
3344,5520,VIETNAM,1086357693,2025-04-01,NA4,3344
3344,5520,VIETNAM,1129487130,2025-05-01,NA4,3344
3344,5520,VIETNAM,1435356099,2025-06-01,NA4,3344
3344,5520,VIETNAM,1313742194,2025-07-01,NA4,3344
3344,5520,VIETNAM,1337766342,2025-08-01,NA4,3344
3344,5520,VIETNAM,1524372114,2025-09-01,NA4,3344
3344,5520,VIETNAM,1295265030,2025-10-01,NA4,3344
3344,5520,VIETNAM,1711268832,2025-11-01,NA4,3344
3344,5520,VIETNAM,2334574086,2025-12-01,NA4,3344
3344,5530,LAOS,320106,2021-01-01,NA4,3344
3344,5530,LAOS,44146,2021-02-01,NA4,3344
3344,5530,LAOS,0,2021-03-01,NA4,3344
3344,5530,LAOS,28509,2021-04-01,NA4,3344
3344,5530,LAOS,0,2021-05-01,NA4,3344
3344,5530,LAOS,14255,2021-06-01,NA4,3344
3344,5530,LAOS,3344,2021-07-01,NA4,3344
3344,5530,LAOS,8381,2021-08-01,NA4,3344
3344,5530,LAOS,0,2021-09-01,NA4,3344
3344,5530,LAOS,0,2021-10-01,NA4,3344
3344,5530,LAOS,10770,2021-11-01,NA4,3344
3344,5530,LAOS,0,2021-12-01,NA4,3344
3344,5530,LAOS,12844,2022-01-01,NA4,3344
3344,5530,LAOS,2360,2022-02-01,NA4,3344
3344,5530,LAOS,5699,2022-03-01,NA4,3344
3344,5530,LAOS,0,2022-04-01,NA4,3344
3344,5530,LAOS,258139,2022-05-01,NA4,3344
3344,5530,LAOS,203438,2022-06-01,NA4,3344
3344,5530,LAOS,2515,2022-07-01,NA4,3344
3344,5530,LAOS,428862,2022-08-01,NA4,3344
3344,5530,LAOS,0,2022-09-01,NA4,3344
3344,5530,LAOS,179529,2022-10-01,NA4,3344
3344,5530,LAOS,419956,2022-11-01,NA4,3344
3344,5530,LAOS,708134,2022-12-01,NA4,3344
3344,5530,LAOS,368053,2023-01-01,NA4,3344
3344,5530,LAOS,510803,2023-02-01,NA4,3344
3344,5530,LAOS,123097,2023-03-01,NA4,3344
3344,5530,LAOS,58538,2023-04-01,NA4,3344
3344,5530,LAOS,437877,2023-05-01,NA4,3344
3344,5530,LAOS,489504,2023-06-01,NA4,3344
3344,5530,LAOS,124851,2023-07-01,NA4,3344
3344,5530,LAOS,136601,2023-08-01,NA4,3344
3344,5530,LAOS,213791,2023-09-01,NA4,3344
3344,5530,LAOS,171050,2023-10-01,NA4,3344
3344,5530,LAOS,116228,2023-11-01,NA4,3344
3344,5530,LAOS,226136,2023-12-01,NA4,3344
3344,5530,LAOS,1057951,2024-01-01,NA4,3344
3344,5530,LAOS,785474,2024-02-01,NA4,3344
3344,5530,LAOS,1083029,2024-03-01,NA4,3344
3344,5530,LAOS,152452,2024-04-01,NA4,3344
3344,5530,LAOS,212226,2024-05-01,NA4,3344
3344,5530,LAOS,23990,2024-06-01,NA4,3344
3344,5530,LAOS,8498869,2024-07-01,NA4,3344
3344,5530,LAOS,51485623,2024-08-01,NA4,3344
3344,5530,LAOS,49803569,2024-09-01,NA4,3344
3344,5530,LAOS,63327845,2024-10-01,NA4,3344
3344,5530,LAOS,102558008,2024-11-01,NA4,3344
3344,5530,LAOS,72322736,2024-12-01,NA4,3344
3344,5530,LAOS,39811606,2025-01-01,NA4,3344
3344,5530,LAOS,73404828,2025-02-01,NA4,3344
3344,5530,LAOS,158525691,2025-03-01,NA4,3344
3344,5530,LAOS,203395118,2025-04-01,NA4,3344
3344,5530,LAOS,251502469,2025-05-01,NA4,3344
3344,5530,LAOS,323503296,2025-06-01,NA4,3344
3344,5530,LAOS,215804945,2025-07-01,NA4,3344
3344,5530,LAOS,126410301,2025-08-01,NA4,3344
3344,5530,LAOS,91016353,2025-09-01,NA4,3344
3344,5530,LAOS,35555549,2025-10-01,NA4,3344
3344,5530,LAOS,51155702,2025-11-01,NA4,3344
3344,5530,LAOS,32104907,2025-12-01,NA4,3344
3344,5550,CAMBODIA,353568,2021-01-01,NA4,3344
3344,5550,CAMBODIA,230184,2021-02-01,NA4,3344
3344,5550,CAMBODIA,264625,2021-03-01,NA4,3344
3344,5550,CAMBODIA,39905,2021-04-01,NA4,3344
3344,5550,CAMBODIA,191622,2021-05-01,NA4,3344
3344,5550,CAMBODIA,1160985,2021-06-01,NA4,3344
3344,5550,CAMBODIA,330090,2021-07-01,NA4,3344
3344,5550,CAMBODIA,506587,2021-08-01,NA4,3344
3344,5550,CAMBODIA,824168,2021-09-01,NA4,3344
3344,5550,CAMBODIA,1607153,2021-10-01,NA4,3344
3344,5550,CAMBODIA,1510401,2021-11-01,NA4,3344
3344,5550,CAMBODIA,3695870,2021-12-01,NA4,3344
3344,5550,CAMBODIA,18019840,2022-01-01,NA4,3344
3344,5550,CAMBODIA,19077346,2022-02-01,NA4,3344
3344,5550,CAMBODIA,40150288,2022-03-01,NA4,3344
3344,5550,CAMBODIA,43972451,2022-04-01,NA4,3344
3344,5550,CAMBODIA,55998662,2022-05-01,NA4,3344
3344,5550,CAMBODIA,54998035,2022-06-01,NA4,3344
3344,5550,CAMBODIA,60897591,2022-07-01,NA4,3344
3344,5550,CAMBODIA,43204260,2022-08-01,NA4,3344
3344,5550,CAMBODIA,64653993,2022-09-01,NA4,3344
3344,5550,CAMBODIA,102518686,2022-10-01,NA4,3344
3344,5550,CAMBODIA,120746105,2022-11-01,NA4,3344
3344,5550,CAMBODIA,174402990,2022-12-01,NA4,3344
3344,5550,CAMBODIA,162423848,2023-01-01,NA4,3344
3344,5550,CAMBODIA,167275289,2023-02-01,NA4,3344
3344,5550,CAMBODIA,170480155,2023-03-01,NA4,3344
3344,5550,CAMBODIA,182092323,2023-04-01,NA4,3344
3344,5550,CAMBODIA,206128933,2023-05-01,NA4,3344
3344,5550,CAMBODIA,201653437,2023-06-01,NA4,3344
3344,5550,CAMBODIA,227901254,2023-07-01,NA4,3344
3344,5550,CAMBODIA,281981365,2023-08-01,NA4,3344
3344,5550,CAMBODIA,215969901,2023-09-01,NA4,3344
3344,5550,CAMBODIA,237545628,2023-10-01,NA4,3344
3344,5550,CAMBODIA,187544886,2023-11-01,NA4,3344
3344,5550,CAMBODIA,172631782,2023-12-01,NA4,3344
3344,5550,CAMBODIA,152897151,2024-01-01,NA4,3344
3344,5550,CAMBODIA,70042376,2024-02-01,NA4,3344
3344,5550,CAMBODIA,168841760,2024-03-01,NA4,3344
3344,5550,CAMBODIA,109851307,2024-04-01,NA4,3344
3344,5550,CAMBODIA,115130307,2024-05-01,NA4,3344
3344,5550,CAMBODIA,103259845,2024-06-01,NA4,3344
3344,5550,CAMBODIA,157294592,2024-07-01,NA4,3344
3344,5550,CAMBODIA,153470852,2024-08-01,NA4,3344
3344,5550,CAMBODIA,135294021,2024-09-01,NA4,3344
3344,5550,CAMBODIA,112314604,2024-10-01,NA4,3344
3344,5550,CAMBODIA,58605945,2024-11-01,NA4,3344
3344,5550,CAMBODIA,20430574,2024-12-01,NA4,3344
3344,5550,CAMBODIA,1798231,2025-01-01,NA4,3344
3344,5550,CAMBODIA,1748498,2025-02-01,NA4,3344
3344,5550,CAMBODIA,2268018,2025-03-01,NA4,3344
3344,5550,CAMBODIA,2491905,2025-04-01,NA4,3344
3344,5550,CAMBODIA,3286943,2025-05-01,NA4,3344
3344,5550,CAMBODIA,2165653,2025-06-01,NA4,3344
3344,5550,CAMBODIA,1556409,2025-07-01,NA4,3344
3344,5550,CAMBODIA,2603149,2025-08-01,NA4,3344
3344,5550,CAMBODIA,2353478,2025-09-01,NA4,3344
3344,5550,CAMBODIA,1629499,2025-10-01,NA4,3344
3344,5550,CAMBODIA,2114390,2025-11-01,NA4,3344
3344,5550,CAMBODIA,2930040,2025-12-01,NA4,3344
3344,5570,MALAYSIA,1361830751,2021-01-01,NA4,3344
3344,5570,MALAYSIA,1260344847,2021-02-01,NA4,3344
3344,5570,MALAYSIA,2461975077,2021-03-01,NA4,3344
3344,5570,MALAYSIA,1708687928,2021-04-01,NA4,3344
3344,5570,MALAYSIA,2023761137,2021-05-01,NA4,3344
3344,5570,MALAYSIA,2169036573,2021-06-01,NA4,3344
3344,5570,MALAYSIA,1752979995,2021-07-01,NA4,3344
3344,5570,MALAYSIA,2196091480,2021-08-01,NA4,3344
3344,5570,MALAYSIA,1781872651,2021-09-01,NA4,3344
3344,5570,MALAYSIA,1376431207,2021-10-01,NA4,3344
3344,5570,MALAYSIA,1429580099,2021-11-01,NA4,3344
3344,5570,MALAYSIA,1998865637,2021-12-01,NA4,3344
3344,5570,MALAYSIA,1387871952,2022-01-01,NA4,3344
3344,5570,MALAYSIA,1526600856,2022-02-01,NA4,3344
3344,5570,MALAYSIA,2367772871,2022-03-01,NA4,3344
3344,5570,MALAYSIA,1397231496,2022-04-01,NA4,3344
3344,5570,MALAYSIA,1791929159,2022-05-01,NA4,3344
3344,5570,MALAYSIA,1828065786,2022-06-01,NA4,3344
3344,5570,MALAYSIA,1335430233,2022-07-01,NA4,3344
3344,5570,MALAYSIA,1340235574,2022-08-01,NA4,3344
3344,5570,MALAYSIA,1580978844,2022-09-01,NA4,3344
3344,5570,MALAYSIA,1610034880,2022-10-01,NA4,3344
3344,5570,MALAYSIA,1436277366,2022-11-01,NA4,3344
3344,5570,MALAYSIA,1280322936,2022-12-01,NA4,3344
3344,5570,MALAYSIA,1274919565,2023-01-01,NA4,3344
3344,5570,MALAYSIA,1071177721,2023-02-01,NA4,3344
3344,5570,MALAYSIA,1451319528,2023-03-01,NA4,3344
3344,5570,MALAYSIA,1111531570,2023-04-01,NA4,3344
3344,5570,MALAYSIA,1295822679,2023-05-01,NA4,3344
3344,5570,MALAYSIA,1305725416,2023-06-01,NA4,3344
3344,5570,MALAYSIA,1505524608,2023-07-01,NA4,3344
3344,5570,MALAYSIA,1205163858,2023-08-01,NA4,3344
3344,5570,MALAYSIA,1426388477,2023-09-01,NA4,3344
3344,5570,MALAYSIA,1368759072,2023-10-01,NA4,3344
3344,5570,MALAYSIA,1192325659,2023-11-01,NA4,3344
3344,5570,MALAYSIA,1569684960,2023-12-01,NA4,3344
3344,5570,MALAYSIA,1175108593,2024-01-01,NA4,3344
3344,5570,MALAYSIA,1167791063,2024-02-01,NA4,3344
3344,5570,MALAYSIA,1562322218,2024-03-01,NA4,3344
3344,5570,MALAYSIA,1409598771,2024-04-01,NA4,3344
3344,5570,MALAYSIA,1538052382,2024-05-01,NA4,3344
3344,5570,MALAYSIA,1398485710,2024-06-01,NA4,3344
3344,5570,MALAYSIA,1456907135,2024-07-01,NA4,3344
3344,5570,MALAYSIA,1425760036,2024-08-01,NA4,3344
3344,5570,MALAYSIA,1807523498,2024-09-01,NA4,3344
3344,5570,MALAYSIA,1453943654,2024-10-01,NA4,3344
3344,5570,MALAYSIA,1420807451,2024-11-01,NA4,3344
3344,5570,MALAYSIA,1702337552,2024-12-01,NA4,3344
3344,5570,MALAYSIA,1206492916,2025-01-01,NA4,3344
3344,5570,MALAYSIA,1460372424,2025-02-01,NA4,3344
3344,5570,MALAYSIA,2009438003,2025-03-01,NA4,3344
3344,5570,MALAYSIA,1357586779,2025-04-01,NA4,3344
3344,5570,MALAYSIA,1631367985,2025-05-01,NA4,3344
3344,5570,MALAYSIA,1655512522,2025-06-01,NA4,3344
3344,5570,MALAYSIA,1234538765,2025-07-01,NA4,3344
3344,5570,MALAYSIA,1195908432,2025-08-01,NA4,3344
3344,5570,MALAYSIA,1540352528,2025-09-01,NA4,3344
3344,5570,MALAYSIA,1491746522,2025-10-01,NA4,3344
3344,5570,MALAYSIA,1742630235,2025-11-01,NA4,3344
3344,5570,MALAYSIA,2175710593,2025-12-01,NA4,3344
3344,5590,SINGAPORE,67257744,2021-01-01,NA4,3344
3344,5590,SINGAPORE,69503641,2021-02-01,NA4,3344
3344,5590,SINGAPORE,143481751,2021-03-01,NA4,3344
3344,5590,SINGAPORE,68837452,2021-04-01,NA4,3344
3344,5590,SINGAPORE,86449065,2021-05-01,NA4,3344
3344,5590,SINGAPORE,73825963,2021-06-01,NA4,3344
3344,5590,SINGAPORE,91065643,2021-07-01,NA4,3344
3344,5590,SINGAPORE,117287669,2021-08-01,NA4,3344
3344,5590,SINGAPORE,126287031,2021-09-01,NA4,3344
3344,5590,SINGAPORE,100070264,2021-10-01,NA4,3344
3344,5590,SINGAPORE,75635029,2021-11-01,NA4,3344
3344,5590,SINGAPORE,63936837,2021-12-01,NA4,3344
3344,5590,SINGAPORE,70075775,2022-01-01,NA4,3344
3344,5590,SINGAPORE,71056906,2022-02-01,NA4,3344
3344,5590,SINGAPORE,81285776,2022-03-01,NA4,3344
3344,5590,SINGAPORE,91942852,2022-04-01,NA4,3344
3344,5590,SINGAPORE,123494169,2022-05-01,NA4,3344
3344,5590,SINGAPORE,104723669,2022-06-01,NA4,3344
3344,5590,SINGAPORE,106510836,2022-07-01,NA4,3344
3344,5590,SINGAPORE,113513941,2022-08-01,NA4,3344
3344,5590,SINGAPORE,97063805,2022-09-01,NA4,3344
3344,5590,SINGAPORE,109727955,2022-10-01,NA4,3344
3344,5590,SINGAPORE,115775814,2022-11-01,NA4,3344
3344,5590,SINGAPORE,106205194,2022-12-01,NA4,3344
3344,5590,SINGAPORE,121274922,2023-01-01,NA4,3344
3344,5590,SINGAPORE,110515615,2023-02-01,NA4,3344
3344,5590,SINGAPORE,95285447,2023-03-01,NA4,3344
3344,5590,SINGAPORE,79278518,2023-04-01,NA4,3344
3344,5590,SINGAPORE,117561632,2023-05-01,NA4,3344
3344,5590,SINGAPORE,118449430,2023-06-01,NA4,3344
3344,5590,SINGAPORE,121039658,2023-07-01,NA4,3344
3344,5590,SINGAPORE,118665879,2023-08-01,NA4,3344
3344,5590,SINGAPORE,125578912,2023-09-01,NA4,3344
3344,5590,SINGAPORE,70805261,2023-10-01,NA4,3344
3344,5590,SINGAPORE,58902014,2023-11-01,NA4,3344
3344,5590,SINGAPORE,54918469,2023-12-01,NA4,3344
3344,5590,SINGAPORE,66563907,2024-01-01,NA4,3344
3344,5590,SINGAPORE,65980024,2024-02-01,NA4,3344
3344,5590,SINGAPORE,46569245,2024-03-01,NA4,3344
3344,5590,SINGAPORE,43772032,2024-04-01,NA4,3344
3344,5590,SINGAPORE,73314681,2024-05-01,NA4,3344
3344,5590,SINGAPORE,73791596,2024-06-01,NA4,3344
3344,5590,SINGAPORE,79999600,2024-07-01,NA4,3344
3344,5590,SINGAPORE,91757424,2024-08-01,NA4,3344
3344,5590,SINGAPORE,52536064,2024-09-01,NA4,3344
3344,5590,SINGAPORE,59132027,2024-10-01,NA4,3344
3344,5590,SINGAPORE,46960760,2024-11-01,NA4,3344
3344,5590,SINGAPORE,46810203,2024-12-01,NA4,3344
3344,5590,SINGAPORE,58094182,2025-01-01,NA4,3344
3344,5590,SINGAPORE,48716549,2025-02-01,NA4,3344
3344,5590,SINGAPORE,47482969,2025-03-01,NA4,3344
3344,5590,SINGAPORE,75460182,2025-04-01,NA4,3344
3344,5590,SINGAPORE,82116073,2025-05-01,NA4,3344
3344,5590,SINGAPORE,72568648,2025-06-01,NA4,3344
3344,5590,SINGAPORE,84535663,2025-07-01,NA4,3344
3344,5590,SINGAPORE,76724201,2025-08-01,NA4,3344
3344,5590,SINGAPORE,78406954,2025-09-01,NA4,3344
3344,5590,SINGAPORE,101861397,2025-10-01,NA4,3344
3344,5590,SINGAPORE,95053213,2025-11-01,NA4,3344
3344,5590,SINGAPORE,120781645,2025-12-01,NA4,3344
3344,5600,INDONESIA,23411359,2021-01-01,NA4,3344
3344,5600,INDONESIA,17041900,2021-02-01,NA4,3344
3344,5600,INDONESIA,21768254,2021-03-01,NA4,3344
3344,5600,INDONESIA,18465130,2021-04-01,NA4,3344
3344,5600,INDONESIA,22060540,2021-05-01,NA4,3344
3344,5600,INDONESIA,23096783,2021-06-01,NA4,3344
3344,5600,INDONESIA,19982396,2021-07-01,NA4,3344
3344,5600,INDONESIA,24367604,2021-08-01,NA4,3344
3344,5600,INDONESIA,19373482,2021-09-01,NA4,3344
3344,5600,INDONESIA,18372398,2021-10-01,NA4,3344
3344,5600,INDONESIA,23172838,2021-11-01,NA4,3344
3344,5600,INDONESIA,22011286,2021-12-01,NA4,3344
3344,5600,INDONESIA,27486666,2022-01-01,NA4,3344
3344,5600,INDONESIA,22146062,2022-02-01,NA4,3344
3344,5600,INDONESIA,28651636,2022-03-01,NA4,3344
3344,5600,INDONESIA,33942452,2022-04-01,NA4,3344
3344,5600,INDONESIA,36584677,2022-05-01,NA4,3344
3344,5600,INDONESIA,28149870,2022-06-01,NA4,3344
3344,5600,INDONESIA,28173610,2022-07-01,NA4,3344
3344,5600,INDONESIA,32477377,2022-08-01,NA4,3344
3344,5600,INDONESIA,42877346,2022-09-01,NA4,3344
3344,5600,INDONESIA,49805134,2022-10-01,NA4,3344
3344,5600,INDONESIA,36660042,2022-11-01,NA4,3344
3344,5600,INDONESIA,57008860,2022-12-01,NA4,3344
3344,5600,INDONESIA,56237861,2023-01-01,NA4,3344
3344,5600,INDONESIA,33748905,2023-02-01,NA4,3344
3344,5600,INDONESIA,49998483,2023-03-01,NA4,3344
3344,5600,INDONESIA,43767869,2023-04-01,NA4,3344
3344,5600,INDONESIA,43005071,2023-05-01,NA4,3344
3344,5600,INDONESIA,33659713,2023-06-01,NA4,3344
3344,5600,INDONESIA,36494969,2023-07-01,NA4,3344
3344,5600,INDONESIA,32896894,2023-08-01,NA4,3344
3344,5600,INDONESIA,29672071,2023-09-01,NA4,3344
3344,5600,INDONESIA,21879579,2023-10-01,NA4,3344
3344,5600,INDONESIA,35359958,2023-11-01,NA4,3344
3344,5600,INDONESIA,56251879,2023-12-01,NA4,3344
3344,5600,INDONESIA,34281948,2024-01-01,NA4,3344
3344,5600,INDONESIA,46548000,2024-02-01,NA4,3344
3344,5600,INDONESIA,44710483,2024-03-01,NA4,3344
